Date,JPM_Return,BAC_Return,C_Return,WFC_Return,GS_Return,MS_Return,STT_Return,BK_Return,HSBC_Return,BCS_Return,DB_Return,BNPQY_Return,SCGLY_Return,UBS_Return,ING_Return,SAN_Return,UNCFF_Return,NRDEF_Return,VIX_Level,Yield_Curve_Slope
2019-01-17,0.004088846790376034,0.01880236655263598,0.004492231590411465,0.005907957517798232,0.010147402717891312,-0.04505493366717338,0.008196549222830281,0.02157787060369015,-0.001204284510876464,0.0023924810443005117,-0.04064263288057103,-0.026502541347706875,-0.047913368683642994,-0.0036996015268441276,-0.011996573692025378,-0.010214709336782762,0.0,,18.059999465942383,0.3940000534057617
2019-01-18,0.01609635581252801,0.01063674564309821,0.010351174430233017,0.015719822743393577,0.01718014647996163,0.026909751645663546,0.003512606657835437,0.021692005991031278,0.010310552689269696,0.023613790713697954,0.024364542810903594,0.017471496470434934,-0.003072187233561778,0.008856045903834209,0.02888873081567422,0.020325950882845136,0.006644483129926833,,17.799999237060547,0.43599987030029297
2019-01-22,-0.015901789962032842,-0.007193058661298332,-0.020325426234591378,-0.0030038879641304437,-0.02428799576016654,-0.02973486790296073,-0.010007837120648629,-0.0013299964003390175,-0.012965504905504407,-0.018846301530668973,-0.03224290046436166,-0.03184193120590286,-0.02650204536569443,-0.050481379069593296,-0.01434004918916109,-0.018274755738604306,-0.03196232867253472,,20.799999237060547,0.38499999046325684
2019-01-23,-0.0025290538910965276,-0.005860948441995392,0.00451655276172825,0.005201124265449305,-0.003953389752632434,-0.006149684441631773,0.003252820855390259,0.008896962210604827,0.00626381491933505,0.011820477363564725,0.022347233616195228,0.008478246580762527,-0.009523845690286517,0.00846489251018356,0.011824446441021373,0.012220324050716666,0.038563160399353924,,19.520000457763672,0.40200018882751465
2019-01-24,0.0005841331308875336,0.005517034339517931,0.009292096702253595,-0.002797329918949888,0.0045604867162238145,-0.0023752383770578407,0.007035546416506294,0.0121762129819573,-0.005538979894653497,-0.003531473420775232,-0.021217874413134073,-0.0072019582137061245,0.0031847040512649892,0.0015313762718790218,-0.01097523067108688,-0.00202650032275878,0.0,,18.889999389648438,0.4069998264312744
2019-01-25,0.006306918774363774,0.01704795962957421,0.020674629872225715,0.0029970601670604264,0.014753843914409976,0.021875574332011864,0.01833875759945458,-0.0005619313067748806,0.010808339582116114,0.016374761786308117,0.041995009861191965,0.04408204428053496,0.04050392988907422,0.0022925324942317167,0.030102560502314617,0.018090599216139543,0.02196100838442493,,17.420000076293945,0.4249999523162842
2019-01-28,0.004728163677393969,0.0016889040942734354,-0.0026588285153342716,-0.0062032171689120315,-0.005093989603919291,-0.007707253559070669,-0.015398738945529027,0.0007488506071657988,-0.005749784866300796,-0.017554769755023864,0.003241466443582677,-0.008170184653568611,-0.012288895161550037,-0.004590621664024431,-0.0008239622512815986,-0.007999641810994008,-0.02031758601998314,,18.8700008392334,0.41100001335144043
2019-01-29,0.0027878446585770543,-0.00813286459918372,-0.010074099377266207,0.0006018323383642127,0.0038979490132624115,-0.0037589877379591388,-0.0126621037552109,-0.01565302010989319,0.01099152388192737,-0.0011812552335504097,-0.004324355101819544,-0.006584180725923375,-0.009316905030154077,-0.0023029964737871977,-0.008278033638061916,-0.006042115954745725,-0.004113734609434651,,19.1299991607666,0.3469998836517334
2019-01-30,0.002301134438631239,-0.010947952949130712,0.01585214062545965,0.004802971899949747,0.009826876011795672,0.01412132391774051,0.005506659289430472,-0.0015216500755711956,0.009460926495058619,0.0023612632022661246,0.006479510128012952,0.006174074688843824,0.006220938996415193,0.014498226963405574,0.008278033638061979,-0.015504379371931228,-0.0008246572558685645,,17.65999984741211,0.3299999237060547
2019-01-31,-0.008753796268172524,-0.020855814274671206,0.0037300282291146754,-0.014815099731525122,-0.022323969938984663,-0.011517599392157926,-0.0016909415534943654,-0.0040058410803361045,-0.008273378016655234,-0.014252166707558068,-0.04513698454429756,-0.03168263295173786,-0.03309992683973484,-0.018349025921621537,-0.021667564388797553,-0.012578665750141185,0.0,,16.56999969482422,0.2950000762939453
2019-02-01,0.003664817170963961,-0.003166052596472068,-0.005325655948076431,0.0,-0.007451285588865401,-0.011412354910501559,0.0038008081493025037,0.005717234657761627,-0.010018869114819768,-0.010823784774560422,-0.003384005989731577,-0.006373513842532819,-0.029270378122686517,-0.006968638148172187,-0.00337542876773541,-0.017021930432206275,-0.07537821248630974,,16.139999389648438,0.3510000705718994
2019-02-04,0.0035555671634977457,0.01746456094995702,0.006106755026463341,0.0030622837415377442,0.005986008125542639,0.015187937199522447,-0.0009840684955472014,-0.004571312695530436,0.0062139204629478905,0.004825297621170578,-0.005665816333933318,-0.01806474753743539,-0.02506409491905477,-0.0031129051114272476,-0.0067855438942654635,-0.0021482515165478435,-0.027052974569862564,,15.729999542236328,0.38899993896484375
2019-02-05,-0.004422497455608247,-0.0034686124004711235,-0.003910307145382806,0.004271315465995472,0.0014652774633227763,-0.000235500646864878,-0.0026755378430870047,0.00457131269553043,0.008777198586976875,0.0036033637080193064,0.01129939711162454,0.024861934323573302,0.005063394202223831,0.014700532873381834,0.016040772218991885,0.012820824835020428,0.0,,15.569999694824219,0.33699989318847656
2019-02-06,-0.0004818732255960257,-0.001738907910857465,0.0012527972291252116,-0.001015371185592039,-0.007044289005819106,-0.001650508621001338,-0.009493727967534674,-0.005717234657761527,-0.005684415164185613,0.0,0.005602459587782545,0.0059096594830322586,0.006711519453776493,-0.0023069245939472357,0.05062317777027227,-0.002125358745537317,0.0,,15.380000114440918,0.33699989318847656
2019-02-07,-0.013196388506589878,-0.017202282925786763,-0.017048514722900483,-0.023433715065006015,-0.018220074402760755,-0.021465355216297978,-0.006857169412240208,-0.004022042180283451,-0.00667329010243972,-0.023045238597651733,-0.06819510751214623,-0.022559010491353577,-0.06744136526487389,-0.01708096495576256,-0.01605163677384842,-0.030239948525540634,0.05165900412013175,,16.3700008392334,0.2969999313354492
2019-02-08,-0.010012684965022875,0.00176897243104656,-0.01281877633282234,-0.008983622469045365,-0.0072776859310641024,-0.01628428420344163,-0.011534385044640662,-0.005387680269481808,-0.001675076284794818,-0.002456837440132492,-0.020544557798569514,-0.025284655764299807,-0.029040102805425082,-0.007072787573123964,-0.013029525014850465,-0.006600557914693921,0.0,,15.720000267028809,0.2669999599456787
2019-02-11,-0.004747104042734659,0.004232842107173314,-0.006471142689728626,0.0,-0.0017753370563063364,-0.014811204552824106,-0.0024681117226589447,0.0034669612976106043,-0.0016782378972937267,-0.009889007373704573,0.015748426467035115,0.009666053568920049,0.0018399803990403658,0.0007881752350622048,0.004905741184990663,-0.002210165521716521,0.008642963346700658,,15.970000267028809,0.28600001335144043
2019-02-12,0.016906390122186928,0.009807320909219042,0.01705846216501626,0.028957437928517762,0.016380881240367517,0.023108448316943517,0.010412415032918138,0.015832264394585256,0.01002660428452809,0.009889007373704581,0.026098663836998298,0.015187939720433178,0.014598743309019266,0.01019220179863195,0.008123783829859859,0.004415065292752801,0.03633687309458658,,15.430000305175781,0.3059999942779541
2019-02-13,0.004764393381476109,0.00034858828072429173,0.005886840231384106,-0.0006120210582492178,0.0010278038646691346,0.000971404475044759,-0.0002879052066930479,-0.007789455054092173,0.005448375598711702,-0.0036969942713790433,0.0,0.004297554927412135,-0.012762262990715372,0.006995722789942817,-0.003241574508298232,-0.002204899771036357,0.012371361406621697,,15.649999618530273,0.33500003814697266
2019-02-14,-0.006520211947072307,-0.010860327594028954,-0.009883972679251413,-0.010252220697436322,-0.011156564273764002,-0.01147625778238663,-0.012015843467918895,-0.012668040385941225,0.0009441694648395125,-0.006192013102325566,-0.023697722814518346,-0.020798080936485087,-0.016651631113957666,-0.01797609982363711,-0.01060809954545603,-0.002210165521716521,0.0,,16.219999313354492,0.2840001583099365
2019-02-15,0.03010274619124009,0.025044819065800722,0.029207274236810757,0.014324141361219081,0.030537014214427623,0.03071229272633677,0.028712564611518634,0.02329237631383295,0.010097830314498022,0.01724178863344514,0.053688441121793606,0.04075199315422581,0.022141162626871564,0.021069842042399853,0.025112792038989473,0.026202393308740836,0.012220077586455184,,14.90999984741211,0.29600000381469727
2019-02-19,-0.0035117871615643528,0.0006870798776421214,0.0017101232920584076,0.0032452835700067855,0.000856272678491706,0.004040466229527539,0.009997905926626542,0.0,-0.030363017589999364,0.013341769032973703,-0.021827476494536,0.009621483707047886,0.032318785313397505,-0.0023195060892218945,0.0063796485950173894,0.008583771534198021,0.0,,14.880000114440918,0.2740001678466797
2019-02-20,0.004837388208098303,0.009565992457587222,0.0040303566628914775,0.008670341949219092,-0.0003523920242497222,0.0061479392698347395,0.012116410177782066,0.006208154110371309,0.01458480744103077,0.010784871474164154,0.014985938702677701,0.008291947950356385,0.005286220014286899,-0.03625277033128291,0.00633920654857038,0.006389865864549501,0.0,,14.020000457763672,0.2710001468658447
2019-02-21,-0.0020838644684937897,-0.004088310525430136,-0.004962843955720063,-0.005031626841512223,-0.011343078598996916,-0.010902986555601282,-0.0008307684173323723,-0.006963454696635489,-0.006594061929072574,-0.0023865487019838687,-0.009195518332641173,-0.02975284513353306,-0.015943473371833713,-0.010488227814633704,-0.01994508077349817,-0.010672573318472496,0.018452098092824866,,14.460000038146973,0.2929999828338623
2019-02-22,-0.004466147879525786,-0.00719591402696587,-0.0028022326776484005,-0.0109559193414963,-0.0018352194139802228,-0.004059763733445287,0.0030434685842640045,0.005086363781327194,-0.002453503684277356,-0.02540972452621579,-0.0011553271138249996,0.012679624421113422,0.014184464483601847,0.0008106411364841434,0.013605874224927685,0.004282707453922802,0.0,,13.510000228881836,0.26200008392333984
2019-02-25,0.010421319409112832,0.006512588747895919,0.006062065242897863,0.012971534444098202,0.013430006231620677,0.009526229174665167,0.000965942685161874,-0.005464051341179721,-0.0029520319748839226,0.013390266169915802,0.013777561017078594,0.01831118465022288,0.027779575218806054,0.00967758667814951,0.011067349385197062,0.012739222978283435,0.025894041329348083,,14.850000381469727,0.2800002098083496
2019-02-26,-0.007663347290139588,0.0006833252790698063,-0.006374087785223507,-0.0014104477522779604,0.001257591614012584,0.0052009106253583385,0.002480682492671279,0.0020761359451025594,0.004179536276875053,0.044924714687143034,0.016958996208637316,0.008213564534202043,-0.010327075547668357,0.011966450163103923,0.014051644501726282,0.0021072547409175767,0.0107859764554793,,15.170000076293945,0.23599982261657715
2019-02-27,-0.001235416182283394,0.00816020691375307,0.004357353151719181,0.00623176570468275,0.0,0.003530690984049907,-0.002894628992813579,-0.005482379343242993,0.009036377758247399,0.030736810749969177,0.02107677364573956,0.0238442621284965,0.03735586815391942,0.0031671287237988958,0.016148049679396766,0.008386006224270595,0.0,,14.699999809265137,0.3000001907348633
2019-02-28,-0.007636602420387779,-0.010263488334504953,-0.006543093933224406,-0.00020080060010173174,-0.007092261079373216,-0.013721622948075973,-0.007899589161391805,-0.0051317985034830885,-0.007320538934665512,-0.005872054706768275,0.014169237765055721,0.021727045132665906,0.01159920000022541,0.001579761217990529,0.008355521403516539,0.014507994151922917,0.0324189385991823,,14.779999732971191,0.3280000686645508
2019-03-01,0.0006706225632341831,0.007878229139548314,0.007629358168240119,0.0028025393627941417,0.007596859995020238,0.012310998929296168,0.012856664062552358,0.00399320889771436,-0.005402600264335639,-0.011614485301496747,0.005396621469775949,-0.003131219201033428,0.006568142556421737,0.0031521539520544197,0.002266663541064989,0.0,0.008862699859075557,,13.569999694824219,0.377000093460083
2019-03-04,-0.0023009609607025088,-0.00959904654816505,-0.011230632968248463,0.0015976408047625834,-0.011263910225271125,-0.011834781717630107,-0.018158096730026205,-0.014913919596279083,0.0017221007955721132,0.00466223387047895,-0.009735047066096719,-0.004321255607289733,-0.003278786803874583,-0.006314076559633621,-0.007575983353907728,-0.014507994151922872,0.0,,14.630000114440918,0.3469998836517334
2019-03-05,-0.0007678971191711471,0.001720817408616594,-0.012946172508473876,-0.004400180167556631,0.0001020135795058914,-0.0023838116460980488,0.0005593567583617788,0.014154672138498496,0.00783538008749988,0.010410440253157663,-0.004357390759579914,-0.006715470670313623,-0.004938262914186816,-0.011146785120973973,-0.030890123703276307,0.0020854047849531163,0.0,,14.739999771118164,0.32199978828430176
2019-03-06,-0.003753243329267959,-0.00828722142229849,-0.006696683052246292,-0.001403475704558586,-0.006449307118352916,-0.006704926023983508,-0.014504120605165791,-0.011269345891920348,-0.0007318011782281387,-0.008087765794814104,0.0010912206747168821,-0.001189561999562372,0.0016489071616397656,-0.01046270234902038,-0.03430746254226864,0.012422589366969803,-0.013323680184824983,,15.739999771118164,0.2869999408721924
2019-03-07,-0.007257325717327722,-0.01010643575410384,-0.00980619671741026,-0.00281464844402058,-0.010167644172571962,-0.010871077459430552,-0.030532223650442794,-0.01607175550223758,-0.0024437707404385335,-0.023475303209498945,-0.057222645841502225,-0.042559764566373774,-0.0558995143197584,-0.02872584732130367,-0.028820492183838715,-0.05064363619599897,-0.0364228956834406,,16.59000015258789,0.24099993705749512
2019-03-08,0.0003883633674651778,0.0034967876066844404,0.00258150745689918,0.002413107048619902,0.012731990512719348,0.004604594781145665,-0.004103411468982463,0.004868362669634405,0.0,-0.015559781005400519,-0.002312055418066521,-0.00831590176832509,-0.01403526463157921,-0.006683428465410414,-0.017699585858314902,-0.004338511213431103,0.0,,16.049999237060547,0.23200011253356934
2019-03-11,0.012924575792148675,0.010071098822440649,0.004020193390519913,-0.000803939682975322,0.0037320747500178457,0.011777368527886245,0.008626644472851826,0.006775700766334774,0.0034193866857809303,0.01674676312449814,0.054067204200371,0.01984347990509499,0.03983206734354231,0.014149107930367026,0.029327669926333313,0.012958961860112663,-0.013224524129402374,,14.329999923706055,0.2629997730255127
2019-03-12,-0.002975143940291309,0.0,0.007992301301560546,-0.00221286461860896,0.0033616872815395177,0.004291865967126724,0.004502586822616081,0.0015423658196902382,0.0014621278636674615,0.009445189168077135,-0.0289229171208106,-0.0028694605121242587,0.003389709527100778,0.0008261474676222446,-0.0024804269161284548,0.006417265861178538,0.0,,13.770000457763672,0.21000003814697266
2019-03-13,0.0033585504260542453,0.012021351166314765,0.013285250912203506,0.00542326602995742,0.0031484532262649884,0.009000700605713579,0.012243770387420947,0.010157978131499738,0.0012168899022946386,0.01747270889499825,0.022322289250574716,0.015478803307263976,0.018441579417420133,0.011494454676790774,0.018860737276116337,0.027341507259563587,0.0,,13.40999984741211,0.22300004959106445
2019-03-14,0.009059258645025069,0.0057872123913974985,0.007200957839418496,0.008577044932677936,0.0011149089856665566,0.0065805497602394935,0.006279255618968531,0.006083771015568064,0.00048607809027603256,0.004608173017943883,-0.016694923560257494,0.0,0.003316630982000322,0.002445804420473639,0.00405367226413088,0.0041407743716951155,0.0,,13.5,0.24200010299682617
2019-03-15,0.011421013062690557,-0.005445790988718824,0.01670560487221626,0.0061377145069794825,0.003992406796677985,0.01488037218459973,-0.0027066175163204843,0.006800257642974487,0.006541686188837282,0.008014039981555133,-0.003372718903646722,0.012053305979997276,0.016420777067059782,-0.004079875696068774,0.018437266518067666,0.018424096662396396,0.0,,12.880000114440918,0.2049999237060547
2019-03-18,0.005989016278019251,0.017591668952568532,0.011287390949545294,0.02090133457662371,0.02101273118078366,0.01602579447966628,0.010218550868622077,0.016060188859349223,0.002893522448500575,0.0,0.04190250773884023,0.022898715057032306,0.02889456743067704,0.022636522349364915,-0.010379241596508515,0.01609703683730289,0.0,,13.100000381469727,0.21700000762939453
2019-03-19,-0.0036452873007229527,-0.005716916664882627,-0.004560491671584249,-0.006205151175656875,-0.0066899574197273005,-0.0018184814277462363,-0.009362868391172771,-0.01606018885934914,-0.003618282105924311,0.007949845227877625,-0.02293928011237651,-0.007050586570221727,-0.006349307943147827,0.004784643263414183,-0.003215398724676106,0.0059701705077760256,0.0,,13.5600004196167,0.2090001106262207
2019-03-20,-0.0215793886244315,-0.03465795114002482,-0.020473465135748607,-0.019841487399870017,-0.034395851338428186,-0.021155061093078225,-0.027454544852181288,-0.021694419128353296,-0.0041169921805405746,-0.027524309658394447,-0.030288344492792427,-0.012260366543080829,-0.01767107529532638,-0.02008908720082003,-0.015416212326238658,-0.01197619813168496,0.0,,13.90999984741211,0.127000093460083
2019-03-21,-0.01591243612143901,-0.016192017458433967,-0.00608381710210203,-0.010771962422859205,0.0013371443376273718,0.002321283613940119,-0.002640432777003575,-0.0017330237703760756,-0.003402902343443493,-0.027108403424091796,-0.040679682049167165,-0.02661454372915646,-0.021294961259262623,-0.006514709000581954,0.0,-0.018237780330509067,0.0,,13.630000114440918,0.12899994850158691
2019-03-22,-0.03069874414061146,-0.04240524910014735,-0.0469296750401167,-0.03158050197468048,-0.02930756927983806,-0.03323830877529229,-0.04629618300109337,-0.027152796338850975,-0.01595327649284807,-0.024185095079728682,-0.02644375882773279,-0.04428454138761115,-0.04920419921042314,-0.029852829470388455,-0.03409868392699549,-0.05032512455426645,0.0,,16.479999542236328,0.056999921798706055
2019-03-25,-0.008354960043502344,-0.006313814530251087,-0.010716526137976913,-0.004772281869252885,-0.00238483020677645,-0.011329638995683974,-0.0018479155707591247,-0.004365740751369466,0.0002477363369670443,-0.004907845811053692,-0.004884110010210101,-0.0004271644553576217,-0.003484196428961419,-0.002528470169285489,0.0025346702749512924,0.0,0.007023009697765278,,16.329999923706055,0.029999971389770508
2019-03-26,0.009957704990113404,0.013691289341298846,0.01464448094595683,0.019158051136147283,0.011498172939374147,0.015157496122775163,0.019838986739381576,0.011075945324673136,0.003703074229492491,-0.001230883658388299,0.013374082805225,-0.0021389363136132583,0.0069565235149964665,0.005889779209946126,0.0033696797718711273,-0.010810710343564808,-0.022013565943182427,,14.680000305175781,0.009000062942504883
2019-03-27,-0.003408780482581032,-0.006637306924551331,-0.008036171676693859,-0.004909181083696209,-0.003467059749407244,-0.012252349800503867,-0.010023128052387005,-0.014662409430941924,0.0017233728750575522,0.01345570226030808,0.021506223942591177,0.02034810080887537,0.010344881100961772,0.008354171940507374,0.02163138999258309,0.01510273521189532,0.0,,15.149999618530273,-0.003999948501586914
2019-03-28,0.01128376046705521,0.01103794041032324,0.02037404584671431,0.006539855825919912,0.0060335566810011685,0.013445535175153083,0.011382081684492161,0.005771716941599932,-0.003449791324249202,-0.02584745876631819,-0.03243526992935092,-0.0054701905019338155,-0.013817208186996761,-0.0024989839412427185,-0.00909441032624473,-0.012931287497921874,0.014990556245417147,,14.430000305175781,0.01900005340576172
2019-03-29,0.005150199102685025,0.009468154802800862,0.003864781137899129,-0.015809748861691,0.004227822693542337,0.006418849876119987,0.0001517188985333624,0.0007933790161265491,0.001726418449191694,-0.0024969609147602687,-0.008583808581611643,0.0037902913771611715,0.0017378420792243732,0.009958579617890229,0.008271126429854211,0.0043290569120740495,0.009353159873334658,,13.710000038146973,0.08599996566772461
2019-04-01,0.0331304548879859,0.0338532309211744,0.033815811370962026,0.01008967029488802,0.02443966841209682,0.031029930237007734,0.02668867401326613,0.020218709482682253,0.02866331244454285,0.038018325970277024,0.0516011641324907,0.026137069468586634,0.03580920578156855,0.023665003937135467,0.02922293189857116,0.03605905341641267,0.05067254917231601,,13.399999618530273,0.17400002479553223
2019-04-02,0.004767146281938686,0.011496394758362019,0.0009318319058655659,-0.012368556448552321,0.0038553982904200768,0.0038978015996282553,-0.005638315103108688,-0.002140130922849354,0.0092958449396783,0.009580711825778689,-0.0058650037786932094,0.007750512338280714,-0.005037664847566468,0.0008061679774307301,0.0039921204496340314,-0.004175353584370541,-0.018608878832519053,,13.359999656677246,0.11100006103515625
2019-04-03,0.0019952661247431927,-0.001039646612251269,0.00988573356719822,0.01339264240701707,0.016869642843683644,0.015440816875840578,0.012126578272042244,-0.0021443557062236153,0.009445283921226233,0.023558191200062095,0.010532482694546458,0.01452218083427029,0.01005040787824532,0.009623159920134168,0.014240405765437213,0.01453806614336861,0.02081868876637289,,13.739999771118164,0.14400005340576172
2019-04-04,0.009614136173908808,0.010691401775023571,0.011613799706045104,0.0063244842488083845,0.006797728922696083,0.012316697654021054,0.00892700104743255,0.004090101892517628,-0.005893050345800058,-0.0034985174725641107,-0.010532482694546515,0.007182705689822386,0.003327777336951277,0.004776924723853268,0.005483895820155371,0.010256427210564752,0.0,,13.579999923706055,0.1420001983642578
2019-04-05,-0.0023710506778607983,-0.002404180352725107,-0.004110466340794765,-0.00796331636770387,0.000741263637965867,-0.0006674887297068615,-0.0010204262460275617,-0.00526171640015057,0.004246359476320317,-0.012933810488720714,-0.01780473912969467,-0.00598196094922414,-0.011696105364057446,-0.0023855100111113314,-0.007843027573036966,0.002038698131939253,-0.01632082931008938,,12.819999694824219,0.13100004196166992
2019-04-08,0.003223355860983058,0.0030900287123349322,0.007901439121362944,0.002047907329896829,0.0007903851754831718,0.0017796158956077974,0.008422996449171008,0.0013667958479670263,0.0018817591094101847,-0.0011840274100881312,-0.0035991861754561703,0.0,-0.0016820798511389728,-0.0023914147127419923,0.008624106654988932,0.00406521007098404,0.0,,13.180000305175781,0.15400004386901855
2019-04-09,-0.007410509656444219,-0.009645184459908048,-0.013255351291419868,-0.015254714128411803,-0.009524844068271018,-0.01613655982133468,-0.010466559625077188,-0.005086036227057033,0.0016431960735630669,-0.007134335639589668,-0.00966209991345061,0.0027959891798648045,0.006711519453776493,-0.000798444219199593,-0.006264974902107366,-0.01019357293141183,0.001494801971731558,,14.279999732971191,0.13400006294250488
2019-04-10,0.00447177718321915,0.006210994492198388,0.004896099187136362,-0.007297208497649151,0.01169492071309328,0.004283814259172241,0.008294848876963103,0.005866198430861265,-0.002113186610319542,0.007134335639589724,-0.0036472533618397084,-0.006001107091279695,-0.011774913656000304,-0.0040016104841101964,-0.0015720204653971686,0.006128362860427826,0.0,,13.300000190734863,0.11400008201599121
2019-04-11,0.008413352865666582,0.0,0.005934837167457923,-0.0010466384278147087,-0.0007394277725204708,0.007843137294786213,0.007507987661905156,0.007768327820999756,0.001174595926591251,0.009433908098768495,0.021687480748021976,0.011173370442051798,0.020101324489653457,0.019849721666720152,0.016387362293063697,0.02016224690828698,0.0,,13.020000457763672,0.13899993896484375
2019-04-12,0.04581404092163558,0.03714164236600882,0.0226510145608404,-0.02653253743677733,0.024400478867075238,0.041321744647098264,0.02148780157710226,0.02143654233542935,0.01051039888920197,0.01745252063366348,0.02588377817700567,0.03815166624069349,0.0438026678791095,0.010168382878855856,0.04020260591958318,0.0158416142162848,0.038818442931587815,,12.010000228881836,0.18499994277954102
2019-04-15,-0.011485698081388147,-0.010998442792177926,-0.0005930427863797093,0.006005069952561983,-0.03890127800884561,-0.013150755503164566,-0.0128940787631757,-0.00398456057093544,-0.003491184217437218,0.008041449532080526,0.003478364951970082,0.007989440292100128,-0.001588661181071911,0.005432479015721565,0.0037106715520219273,0.0,0.022025803339054833,,12.319999694824219,0.19300007820129395
2019-04-16,0.010495902999542808,0.0013396927212201738,0.028240872980530813,0.01864059758801119,0.009608175215528444,0.020193728670678947,0.022422167668296286,0.015843333260083563,0.010206559285017954,0.0011435475744002227,0.026272245901777645,0.02173973724262922,0.01889812969737008,0.01536130471832769,0.011782029247129224,0.005876845266064114,0.020863094323867026,,12.180000305175781,0.21399998664855957
2019-04-17,0.028396050208986928,0.005007582759089279,0.014893332570004936,-0.002100727900103815,0.029581652970575873,0.026030181116535947,-0.029435013011390964,-0.10009321721621693,0.0029957499855100063,0.012492985243914189,0.006741666774141402,0.020188036235014542,0.027694176369031133,0.015879408258628228,-0.0014650230578455586,0.019342710449451985,0.013670629409206462,,12.600000381469727,0.21199989318847656
2019-04-18,-0.007376226543648704,0.0,-0.009712873446677745,0.000630252930930574,-0.009617968815577705,-0.01482115817361245,0.0047283064018537645,0.0012402450517446117,-0.0048439722391782685,-0.012492985243914147,-0.016940095676016915,-0.0010906273738188008,-0.013751119061684929,-0.00526504215893506,-0.007358459321295319,-0.015444144362658962,-0.03172672975797375,,12.09000015258789,0.19499993324279785
