Date,BAC,BK,C,GS,JPM,MS,STT,WFC
2020-02-20,29.754953384399414,38.3431396484375,62.68304443359375,199.86654663085938,116.14942169189453,44.293365478515625,63.755531311035156,40.56076431274414
2020-02-21,29.336591720581055,37.68220138549805,61.25663375854492,198.0545196533203,114.73015594482422,43.19735336303711,63.1334114074707,40.869205474853516
2020-02-24,27.944894790649414,36.084224700927734,58.12327194213867,192.8330078125,111.64669799804688,40.939414978027344,60.579627990722656,39.74679183959961
2020-02-25,26.53612518310547,34.795799255371094,55.6390380859375,186.88162231445312,106.66248321533203,39.57972717285156,57.9930534362793,38.65868377685547
2020-02-26,26.151914596557617,34.61172866821289,54.63732147216797,185.31004333496094,106.9834976196289,38.92872619628906,57.411895751953125,37.81901550292969
2020-02-27,24.871213912963867,34.26871109008789,51.64822006225586,176.6448211669922,102.53148651123047,37.42068099975586,56.789798736572266,36.388160705566406
2020-02-28,24.33331871032715,33.381874084472656,50.8548583984375,173.47377014160156,98.0879135131836,37.1075439453125,55.750274658203125,35.00014877319336
2020-03-02,25.07612419128418,34.26871109008789,54.164520263671875,180.9910125732422,102.658203125,38.30242156982422,56.22502136230469,36.208221435546875
2020-03-03,23.69296646118164,32.486671447753906,52.12905502319336,175.77212524414062,98.80599212646484,36.58837890625,53.90037536621094,34.72597885131836
2020-03-04,24.239397048950195,33.88386154174805,54.00423812866211,180.36026000976562,101.24740600585938,37.28059005737305,54.84170913696289,35.47138214111328
2020-03-05,23.010679244995117,32.87989807128906,50.8788948059082,171.7630157470703,96.28007507324219,35.09682846069336,51.076438903808594,33.32939529418945
2020-03-06,22.09127426147461,31.850828170776367,49.107879638671875,166.630615234375,91.3042984008789,34.478782653808594,49.2183723449707,31.778602600097656
2020-03-09,18.843320846557617,29.240514755249023,41.16632080078125,149.31517028808594,78.93667602539062,30.902359008789062,43.103939056396484,27.82876205444336
2020-03-10,20.286853790283203,30.579137802124023,44.54008102416992,159.28623962402344,85.06977844238281,32.55047607421875,46.43536376953125,30.056434631347656
2020-03-11,19.479162216186523,28.613040924072266,40.70152282714844,148.52029418945312,81.06551361083984,30.383182525634766,44.35629653930664,27.700244903564453
2020-03-12,17.623186111450195,24.69757080078125,34.66720962524414,130.19390869140625,74.38327026367188,25.8013973236084,39.38779067993164,23.304872512817383
2020-03-13,20.759443283081055,28.554475784301758,40.9018669128418,153.0823974609375,87.78155517578125,30.902359008789062,48.178836822509766,26.466453552246094
2020-03-16,17.563037872314453,24.413108825683594,33.00837707519531,133.63282775878906,74.64514923095703,26.081579208374023,39.06038284301758,22.705114364624023
2020-03-17,18.886280059814453,25.074052810668945,32.255096435546875,137.09762573242188,79.20697784423828,27.845075607299805,40.86933898925781,25.386884689331055
2020-03-18,17.863779067993164,24.061723709106445,29.193870544433594,120.98324584960938,70.86896514892578,25.339923858642578,37.01405334472656,24.093124389648438
2020-03-19,18.216068267822266,25.09915542602539,31.76625633239746,129.1657257080078,72.06011962890625,25.48001480102539,38.168182373046875,24.238784790039062
2020-03-20,16.901424407958984,24.32108497619629,30.500097274780273,119.59211730957031,70.53951263427734,24.44993782043457,38.200927734375,22.705114364624023
2020-03-23,15.535209655761719,22.999195098876953,28.36043357849121,116.61981201171875,66.7633056640625,22.917177200317383,35.36880111694336,21.634122848510742
2020-03-24,18.06999397277832,25.9357967376709,32.583648681640625,132.71690368652344,74.70428466796875,27.37535858154297,39.75613784790039,24.778562545776367
2020-03-25,18.130142211914062,26.47124671936035,33.54530715942383,134.03892517089844,77.49207305908203,28.0098876953125,40.41913986206055,24.82140350341797
2020-03-26,19.522127151489258,27.609073638916016,36.87899398803711,143.24961853027344,82.89026641845703,29.427270889282227,40.45188903808594,26.475021362304688
2020-03-27,18.559764862060547,27.22422218322754,35.09995651245117,136.8125,76.98519897460938,28.0263729095459,39.829803466796875,25.943805694580078
2020-03-30,18.937835693359375,28.44570541381836,35.324337005615234,137.91845703125,78.9873275756836,28.710338592529297,42.37543869018555,25.635358810424805
2020-03-31,18.241844177246094,28.1779842376709,33.75364303588867,133.5723114013672,76.05595397949219,28.018125534057617,44.04566192626953,24.59007453918457
2020-04-01,16.987342834472656,27.35807991027832,30.860708236694336,125.53671264648438,71.26602172851562,26.056859970092773,41.67264175415039,22.76508903503418
2020-04-02,17.67474365234375,28.144514083862305,31.43769645690918,129.5458984375,73.92709350585938,27.935726165771484,43.342838287353516,23.322010040283203
2020-04-03,17.210750579833984,28.236547470092773,30.043317794799805,126.95375061035156,71.74198150634766,27.894521713256836,43.12785720825195,22.473785400390625
2020-04-06,18.37932777404785,29.483144760131836,32.9522819519043,136.71742248535156,76.35974884033203,30.49855613708496,45.930843353271484,24.53009033203125
2020-04-07,19.02376365661621,29.115015029907227,33.05646514892578,143.44833374023438,77.36695098876953,30.440876007080078,46.4104118347168,24.650041580200195
2020-04-08,20.14937400817871,29.826162338256836,35.46857833862305,152.90093994140625,80.49098205566406,32.44335174560547,48.41962432861328,25.943805694580078
2020-04-09,21.36092185974121,31.0727596282959,37.99289321899414,159.2084503173828,87.71212768554688,33.852500915527344,50.39577865600586,28.44565773010254
2020-04-13,20.5532283782959,30.118982315063477,37.407894134521484,154.8191375732422,83.81135559082031,32.616397857666016,49.14723587036133,26.929122924804688
2020-04-14,20.38996696472168,30.403444290161133,36.39817810058594,153.998291015625,81.51526641845703,32.84713363647461,50.114646911621094,25.858129501342773
2020-04-15,19.066726684570312,28.97279167175293,34.346656799316406,154.24887084960938,77.4949722290039,31.644012451171875,47.18763732910156,24.367300033569336
2020-04-16,18.405099868774414,30.23611068725586,32.471466064453125,152.9700164794922,74.5416488647461,31.611034393310547,48.37001419067383,23.039268493652344
2020-04-17,20.003305435180664,31.281904220581055,36.42221450805664,158.54319763183594,81.24211120605469,32.21260070800781,48.36174392700195,24.315893173217773
2020-04-20,19.333086013793945,30.46200180053711,35.26823806762695,155.87326049804688,78.28025817871094,31.611034393310547,48.105438232421875,23.716136932373047
2020-04-21,18.594139099121094,29.45804214477539,33.312896728515625,150.1792449951172,76.00978088378906,30.44911003112793,46.294654846191406,22.996427536010742
2020-04-22,18.731618881225586,29.71739959716797,33.84982681274414,152.05416870117188,76.25731658935547,31.15781021118164,47.51838302612305,22.962154388427734
2020-04-23,18.791765213012695,29.550071716308594,34.026123046875,151.2506103515625,76.29999542236328,30.877614974975586,47.17109680175781,22.730819702148438
2020-04-24,19.058135986328125,29.918188095092773,34.53899383544922,152.93551635742188,77.42668914794922,31.28965950012207,47.46876525878906,23.064964294433594
2020-04-27,20.16656494140625,31.17568588256836,37.311729431152344,158.5863494873047,80.76412200927734,32.39390182495117,50.67689895629883,24.341594696044922
2020-04-28,20.527442932128906,31.563905715942383,37.83262634277344,161.5845947265625,81.33601379394531,33.06963348388672,51.884071350097656,24.73572540283203
2020-04-29,21.292179107666016,32.087158203125,40.27679443359375,164.1940460205078,83.52967834472656,33.90925979614258,53.29798889160156,25.70390510559082
2020-04-30,20.664928436279297,31.682065963745117,38.91447067260742,158.4826202392578,81.73719787597656,32.77866744995117,52.12385559082031,24.889944076538086
2020-05-01,19.831459045410156,30.382362365722656,36.86548614501953,153.02194213867188,79.5947494506836,31.92241859436035,48.84958267211914,23.639026641845703
2020-05-04,19.702566146850586,29.994150161743164,36.541534423828125,152.09739685058594,78.64727783203125,31.664716720581055,48.28733444213867,23.43338966369629
2020-05-05,19.47056770324707,29.656566619873047,35.59397888183594,154.05874633789062,78.52780151367188,31.573265075683594,48.02275085449219,22.550891876220703
2020-05-06,19.204204559326172,29.116439819335938,34.78411102294922,152.86639404296875,77.0511245727539,31.00797462463379,46.575782775878906,21.94256591796875
2020-05-07,19.625234603881836,29.41181755065918,36.152793884277344,157.53224182128906,77.8534927368164,32.26325988769531,48.15504837036133,22.056209564208984
2020-05-08,20.252487182617188,29.825353622436523,37.51338577270508,160.184814453125,79.1252670288086,33.31902313232422,49.79217529296875,22.23105239868164
2020-05-11,19.401830673217773,29.074237823486328,35.691162109375,158.25802612304688,76.79505157470703,33.11119842529297,48.58498764038086,21.66282081604004
2020-05-12,18.791765213012695,27.842065811157227,34.298179626464844,153.11695861816406,74.28558349609375,31.939044952392578,46.575782775878906,21.01590347290039
2020-05-13,17.932519912719727,27.420093536376953,32.880897521972656,148.44247436523438,71.72489929199219,30.750280380249023,44.04566192626953,19.69586181640625
2020-05-14,18.65428352355957,27.377883911132812,34.063316345214844,150.73220825195312,74.70381164550781,31.43194007873535,45.228031158447266,21.03339195251465
2020-05-15,18.42228889465332,27.057186126708984,33.94993209838867,148.50296020507812,73.32105255126953,30.999666213989258,44.988250732421875,20.421445846557617
2020-05-18,19.702566146850586,28.466596603393555,36.9869499206543,157.15206909179688,77.20477294921875,33.48529052734375,48.33694839477539,22.21356964111328
2020-05-19,19.083911895751953,28.28936195373535,35.98271560668945,153.6526641845703,75.6854248046875,32.69554901123047,46.91477584838867,20.93722915649414
2020-05-20,19.685382843017578,29.403383255004883,36.82498550415039,156.77186584472656,77.95588684082031,34.13372039794922,48.27079391479492,21.435523986816406
2020-05-21,19.67679214477539,29.521530151367188,36.44435119628906,155.614013671875,76.96575164794922,33.501914978027344,48.03101348876953,21.383071899414062
2020-05-22,19.47056770324707,29.116439819335938,35.715457916259766,155.46717834472656,76.36827087402344,33.360595703125,45.74067306518555,21.129549026489258
2020-05-26,20.862550735473633,31.133487701416016,39.01164245605469,169.4041748046875,81.78839111328125,36.320064544677734,50.040225982666016,22.95664405822754
2020-05-27,22.323278427124023,32.55133056640625,42.32403564453125,181.1551513671875,86.52568054199219,38.955326080322266,53.198753356933594,24.434051513671875
2020-05-28,21.36092185974121,31.72425651550293,39.81342697143555,173.8626251220703,85.23680877685547,36.91029357910156,51.6442985534668,23.795883178710938
2020-05-29,20.725069046020508,31.369794845581055,38.80108642578125,170.83692932128906,83.06021118164062,36.74402618408203,50.40404510498047,23.14022445678711
2020-06-01,21.146106719970703,31.817096710205078,40.048282623291016,173.8278350830078,84.16128540039062,37.15969467163086,51.5533447265625,23.68223762512207
2020-06-02,21.343734741210938,32.348793029785156,41.17401885986328,177.4882049560547,84.44298553466797,37.89125061035156,51.93368911743164,23.953235626220703
2020-06-03,22.331867218017578,33.20119094848633,43.19869613647461,183.07872009277344,89.00099182128906,38.99689865112305,54.488616943359375,25.203353881835938
2020-06-04,23.171154022216797,34.12952423095703,45.06950759887695,186.7738800048828,90.8532485961914,40.47663116455078,57.076622009277344,26.418498992919922
2020-06-05,24.321918487548828,35.69927978515625,47.66920471191406,189.46913146972656,94.94181060791016,41.17493438720703,58.457427978515625,27.68609619140625
2020-06-08,24.693971633911133,35.69084548950195,49.59670639038086,191.98184204101562,96.83670043945312,41.69035339355469,58.73029708862305,29.128538131713867
2020-06-09,24.417097091674805,34.956600189208984,48.187530517578125,189.62564086914062,94.35283660888672,41.8981819152832,58.27553176879883,28.525341033935547
2020-06-10,23.01540756225586,33.71599197387695,45.239585876464844,185.64358520507812,90.52889251708984,40.47663116455078,54.68705749511719,25.972654342651367
2020-06-11,20.705215454101562,31.800207138061523,39.18982696533203,168.78506469726562,82.97484588623047,37.05162048339844,50.54460525512695,23.419973373413086
2020-06-12,21.440671920776367,32.44161605834961,42.31593322753906,175.43630981445312,85.24533081054688,38.473175048828125,52.190006256103516,24.451534271240234
2020-06-15,21.760807037353516,32.43318176269531,42.90714645385742,179.3749237060547,86.42327117919922,39.404239654541016,51.80139923095703,24.661348342895508
2020-06-16,22.32321548461914,32.67793273925781,44.09766387939453,182.2266845703125,87.1146240234375,40.368568420410156,53.140869140625,24.93235206604004
2020-06-17,21.631027221679688,32.686370849609375,42.9233512878418,179.27053833007812,84.9124526977539,39.7035026550293,52.26443099975586,23.9969539642334
2020-06-18,21.665634155273438,32.60197067260742,42.95573806762695,177.22735595703125,84.45150756835938,39.553871154785156,52.42152786254883,24.084373474121094
2020-06-19,21.847335815429688,33.108333587646484,42.85855484008789,175.30589294433594,83.48699951171875,39.013519287109375,54.075199127197266,24.128080368041992
2020-06-22,21.302230834960938,32.51757049560547,42.16206741333008,176.86219787597656,82.58220672607422,39.387611389160156,52.71091842651367,23.90952491760254
2020-06-23,21.44932746887207,32.67793273925781,42.882850646972656,178.0446319580078,83.58943176269531,39.81157684326172,53.48814392089844,23.80462646484375
2020-06-24,20.60138702392578,31.420427322387695,41.149715423583984,172.16720581054688,80.79825592041016,39.03014373779297,50.95802307128906,22.834253311157227
2020-06-25,21.38875961303711,32.19687271118164,42.664180755615234,180.061767578125,83.61503601074219,40.55976486206055,53.0499153137207,23.927017211914062
2020-06-26,20.030324935913086,30.652433395385742,40.15357208251953,164.49000549316406,79.03138732910156,39.113285064697266,50.048492431640625,22.152381896972656
2020-06-29,20.23798179626465,31.184127807617188,40.72858810424805,168.21121215820312,79.38135528564453,39.271217346191406,50.900146484375,22.46708869934082
2020-06-30,20.54947280883789,32.61884689331055,41.384586334228516,171.8194580078125,80.2861099243164,40.15241622924805,52.99318313598633,22.379667282104492
2020-07-01,20.12550926208496,31.72425651550293,40.77717208862305,171.7759552001953,79.60326385498047,39.57881546020508,51.809085845947266,21.933826446533203
2020-07-02,20.15146255493164,32.01963424682617,40.93915557861328,171.628173828125,79.86184692382812,39.72843933105469,52.64295959472656,22.152381896972656
2020-07-06,20.471603393554688,32.53445816040039,42.089176177978516,180.28782653808594,81.87865447998047,40.58470153808594,53.768699645996094,22.283506393432617
2020-07-07,19.909194946289062,31.876176834106445,40.75288009643555,173.33226013183594,79.5688247680664,39.47905349731445,52.67630386352539,21.383071899414062
2020-07-08,19.987064361572266,32.76232147216797,41.20640563964844,175.84490966796875,80.41343688964844,40.65952682495117,54.160621643066406,21.461753845214844
2020-07-09,19.7015380859375,31.352914810180664,40.048282623291016,171.13259887695312,78.67245483398438,39.49567794799805,51.41714859008789,21.01590347290039
2020-07-10,20.783090591430664,32.390987396240234,42.639892578125,178.7228240966797,82.97322845458984,41.39938735961914,53.4684944152832,22.266021728515625
2020-07-13,20.93017578125,32.796077728271484,42.27543640136719,181.60940551757812,84.16263580322266,41.748538970947266,53.86041259765625,22.21356964111328
2020-07-14,20.886917114257812,32.888916015625,40.61520004272461,186.0696563720703,84.64530181884766,41.98130416870117,54.19397735595703,21.19948959350586
2020-07-15,21.284927368164062,31.10816764831543,41.98389434814453,188.582275390625,85.95533752441406,42.68791580200195,53.90211868286133,22.16111183166504
2020-07-16,20.705215454101562,31.00688934326172,41.67613983154297,186.64346313476562,86.19667053222656,43.76032257080078,53.80204772949219,22.257278442382812
2020-07-17,20.090896606445312,30.483646392822266,40.67189407348633,183.80908203125,84.6021728515625,43.56911087036133,51.458839416503906,21.81143569946289
2020-07-20,20.402376174926758,30.331729888916016,40.60710906982422,184.06988525390625,83.8609848022461,43.11189270019531,50.33310317993164,21.47923469543457
2020-07-21,21.129186630249023,30.964698791503906,41.89480209350586,184.33944702148438,85.67953491210938,43.5441780090332,51.53390121459961,22.904193878173828
2020-07-22,21.03400993347168,30.416122436523438,41.83811569213867,179.10536193847656,85.05899047851562,42.3969612121582,51.200340270996094,22.95664405822754
2020-07-23,21.233013153076172,30.83810043334961,42.178260803222656,176.51446533203125,85.30891418457031,42.031185150146484,52.042564392089844,23.03532600402832
2020-07-24,21.06861686706543,30.838092803955078,41.846214294433594,175.1667938232422,84.70561218261719,41.71528625488281,51.99253463745117,22.95664405822754
2020-07-27,20.886917114257812,30.429534912109375,41.538455963134766,176.51446533203125,83.5162124633789,42.66298294067383,52.40946578979492,22.283506393432617
2020-07-28,21.077268600463867,30.701908111572266,41.52225875854492,175.2971954345703,83.87821960449219,41.781803131103516,52.60960388183594,22.3184757232666
2020-07-29,21.864641189575195,30.940237045288086,42.53460693359375,176.1318817138672,85.9122543334961,42.056129455566406,53.69364547729492,22.53702163696289
2020-07-30,21.492586135864258,30.523164749145508,41.19831466674805,173.48008728027344,83.61964416503906,40.97626495361328,52.95149230957031,21.549177169799805
2020-07-31,21.527193069458008,30.514650344848633,40.91197967529297,172.11502075195312,83.2921371459961,40.91766357421875,53.193321228027344,21.208229064941406
2020-08-03,21.622373580932617,30.667858123779297,41.22285842895508,173.35830688476562,82.82672119140625,41.4031867980957,53.63526916503906,21.234458923339844
2020-08-04,21.639677047729492,30.50614356994629,41.01833724975586,175.3145751953125,82.35269165039062,41.23577117919922,54.12726974487305,21.173267364501953
2020-08-05,21.968469619750977,30.897687911987305,41.754600524902344,177.818603515625,83.78339385986328,41.66268539428711,55.653255462646484,21.33061981201172
2020-08-06,22.037687301635742,30.633825302124023,41.63188552856445,177.58384704589844,83.80925750732422,41.39480972290039,55.48649978637695,21.2779541015625
2020-08-07,22.591442108154297,32.13188934326172,42.638126373291016,181.07901000976562,85.6536865234375,42.148197174072266,58.01314926147461,22.00653076171875
2020-08-10,22.980798721313477,32.293609619140625,43.24350357055664,182.04408264160156,86.73965454101562,42.34074020385742,58.26332092285156,21.681743621826172
2020-08-11,23.292282104492188,32.4638557434082,43.97976303100586,183.5047149658203,89.48043060302734,43.345272064208984,58.66357421875,22.225976943969727
2020-08-12,23.12788963317871,32.32766342163086,43.644351959228516,184.43507385253906,88.72196197509766,43.8475341796875,59.3557014465332,22.111867904663086
2020-08-13,22.79909896850586,31.73183250427246,43.26804733276367,181.18331909179688,88.23072052001953,43.680110931396484,58.66357421875,21.96263885498047
2020-08-14,22.902929306030273,31.944629669189453,43.30077362060547,180.8181915283203,88.26518249511719,43.780555725097656,58.81368637084961,22.208425521850586
2020-08-17,22.409740447998047,31.57010841369629,42.06547164916992,176.5579071044922,85.9380874633789,42.92671203613281,57.71294021606445,21.479848861694336
2020-08-18,22.089603424072266,31.31476593017578,41.181941986083984,175.0276641845703,84.74009704589844,42.62534713745117,58.09653854370117,21.10239601135254
2020-08-19,22.063644409179688,31.48499870300293,41.14104461669922,176.51446533203125,84.9383316040039,43.00204086303711,58.74697494506836,21.12872886657715
2020-08-20,21.717546463012695,30.531681060791016,40.560218811035156,175.49717712402344,83.92129516601562,42.52490997314453,56.645591735839844,20.847829818725586
2020-08-21,21.61371612548828,30.41251564025879,40.33115005493164,176.00146484375,83.87821960449219,42.776031494140625,56.32870101928711,20.75127601623535
2020-08-24,22.228038787841797,30.982812881469727,41.770957946777344,180.27040100097656,86.23975372314453,43.83915710449219,57.48780822753906,21.497400283813477
2020-08-25,22.49626350402832,31.21261978149414,42.253631591796875,179.10536193847656,86.61898040771484,43.571285247802734,57.59622573852539,21.602741241455078
2020-08-26,22.115558624267578,31.170061111450195,41.59917068481445,180.16610717773438,85.40374755859375,43.28666687011719,56.687286376953125,21.10239601135254
2020-08-27,22.539527893066406,31.961660385131836,42.31089782714844,182.7135772705078,88.21346282958984,44.04006576538086,57.7463264465332,21.585187911987305
2020-08-28,22.755842208862305,31.97016716003418,42.76902389526367,180.59210205078125,88.575439453125,44.27445983886719,58.46345520019531,21.672964096069336
2020-08-31,22.271299362182617,31.476482391357422,41.82004928588867,179.20130920410156,86.35179138183594,43.747074127197266,56.77901077270508,21.19895362854004
2020-09-01,22.245342254638672,31.672250747680664,41.885498046875,179.71742248535156,86.30872344970703,44.01494598388672,57.18760681152344,21.111169815063477
2020-09-02,22.513572692871094,32.06378936767578,42.49905776977539,183.7235565185547,87.61014556884766,44.5758056640625,58.271663665771484,21.567628860473633
2020-09-03,22.356740951538086,31.365827560424805,42.13092041015625,181.55429077148438,87.33436584472656,44.15725326538086,56.203643798828125,21.523740768432617
2020-09-04,23.123458862304688,31.919086456298828,42.96535873413086,184.5107879638672,89.22187042236328,44.123779296875,56.995819091796875,21.760746002197266
2020-09-08,22.199914932250977,30.676374435424805,41.754600524902344,177.11077880859375,86.11909484863281,41.997528076171875,54.660953521728516,21.040945053100586
2020-09-09,22.226051330566406,30.54869842529297,42.049110412597656,176.88333129882812,86.93788146972656,42.742557525634766,54.86107635498047,20.926834106445312
2020-09-10,21.903684616088867,30.276325225830078,41.68098068237305,174.95022583007812,86.0415267944336,42.09798812866211,53.56023025512695,21.023387908935547
2020-09-11,22.21734046936035,30.6423282623291,41.72188186645508,175.74623107910156,87.11026763916016,42.148197174072266,54.12726974487305,21.304285049438477
2020-09-14,22.435157775878906,30.608278274536133,39.390357971191406,176.11358642578125,88.31688690185547,42.81789016723633,53.72700500488281,21.778303146362305
2020-09-15,22.02565574645996,29.680498123168945,36.65799331665039,173.19207763671875,85.5674819946289,42.181697845458984,52.70132827758789,21.83974838256836
2020-09-16,22.304468154907227,30.276325225830078,37.64786911010742,175.5363006591797,85.92948150634766,42.81789016723633,52.801387786865234,22.568321228027344
2020-09-17,22.086647033691406,30.267818450927734,37.24700164794922,170.4192657470703,84.94693756103516,42.06449890136719,52.00920104980469,22.041641235351562
2020-09-18,21.96467399597168,30.131635665893555,36.698890686035156,170.44549560546875,84.76593017578125,41.92219161987305,51.65897750854492,22.0592041015625
2020-09-21,21.319936752319336,28.91444206237793,35.938087463378906,169.6932373046875,82.14583587646484,40.482364654541016,49.9661979675293,21.10239601135254
2020-09-22,20.858156204223633,28.497365951538086,35.41451644897461,167.61141967773438,81.2494888305664,39.87128829956055,49.09895324707031,20.760046005249023
2020-09-23,20.265701293945312,28.30160140991211,34.23648452758789,162.8005828857422,79.93079376220703,38.8583869934082,48.1733512878418,20.040246963500977
2020-09-24,20.335397720336914,28.207965850830078,34.514625549316406,170.66419982910156,79.86184692382812,39.0174446105957,48.098297119140625,20.470373153686523
2020-09-25,20.46609115600586,28.429269790649414,34.375553131103516,170.52420043945312,80.55995178222656,39.37739562988281,48.782081604003906,20.75127601623535
2020-09-28,20.988847732543945,29.186826705932617,35.455413818359375,174.12802124023438,82.87841796875,40.499107360839844,50.44150924682617,20.909271240234375
2020-09-29,20.71004295349121,28.829322814941406,34.70278549194336,172.1336669921875,82.18029022216797,39.544803619384766,49.94118118286133,20.417709350585938
2020-09-30,20.988847732543945,29.22937774658203,35.26726150512695,175.7899932861328,82.97322845458984,40.4739990234375,49.90753173828125,20.637155532836914
2020-10-01,20.997560501098633,29.084678649902344,35.53721237182617,173.67318725585938,83.57655334472656,39.561553955078125,49.419647216796875,20.68105125427246
2020-10-02,21.09339714050293,29.569852828979492,35.717201232910156,174.85401916503906,84.36949157714844,40.1558952331543,50.20195770263672,21.058504104614258
2020-10-05,21.45062255859375,30.11460304260254,36.73979949951172,176.5159454345703,86.1527328491211,40.68327713012695,51.64037322998047,21.462289810180664
2020-10-06,21.232805252075195,29.986927032470703,36.33076095581055,175.89491271972656,85.26544952392578,39.96337127685547,51.329132080078125,21.22528648376465
2020-10-07,21.677154541015625,31.033876419067383,36.68252944946289,178.09046936035156,86.75297546386719,40.775352478027344,53.33956527709961,21.778303146362305
2020-10-08,21.99081039428711,31.646711349487305,36.5843505859375,181.9216766357422,88.53619384765625,41.018123626708984,54.67705535888672,22.208425521850586
2020-10-09,22.095355987548828,32.08932876586914,36.75615310668945,181.5367889404297,88.03166961669922,40.87581253051758,55.87994384765625,22.208425521850586
