Date,ACGBY,ANZGY,BAC,BACHY,BCS,BMO,BNPQY,BNS,C,CICHY,CM,CMWAY,CRARY,DB,DBSDY,DNKEY,GS,HDB,HSBC,IDCBY,ING,JPM,MFG,MS,MUFG,NABZY,NRDBY,RY,SAN,SCBFF,SCGLY,SMFG,STT,TD,UBS,UNCFF,WEBNF,WFC,SYSTEM_RETURN
2021-08-12,-0.015504202558089797,-0.0032414156838519934,0.0047564562379439805,-0.003438280033103308,-0.001827237244643593,-0.0005816713261114432,-0.008373365848329008,-0.0009258478530759063,-0.0022910458278083746,-0.005582687945242566,0.00134977021231686,-0.0003840384348812786,-0.009756117996284092,-0.007751907613284771,-0.004444155136681891,0.00888893056830514,0.0026782981851034985,0.0010658392395739467,-0.005604185055419325,-0.009730127196366293,-0.005111418027055274,0.0039020184389282893,0.00673405050772508,0.007576167112600796,0.0017716242728085625,-0.0009943943696640064,-0.007453619263349132,-0.00047730182225314693,-0.01023031071257069,0.0046620027944891465,-0.010711705971752805,-0.0014094172065639181,-0.005995409244574598,-0.002169693158531485,-0.0005860956821238438,0.02568367045599893,0.02835166438638268,0.00962567715152069,0.00413780773547866
2021-08-13,0.004796079120515414,-0.0013925499105831715,-0.012413807428101466,0.0011473560968286722,-0.002891497703246958,-0.0028150731928529723,-0.0003115118319108764,-0.0010815791777700995,-0.013854775828940107,0.0062782559388089645,0.0037862087963208895,-0.017820424538248045,0.008368228958104136,0.008523727016951334,0.0026755977669746804,0.009906645329843308,-0.010220835441175342,0.019645833971077935,-0.0010542216606449337,0.0,0.010196743924070465,-0.011250584402371864,-0.006734050507724991,-0.006998625452005875,-0.012466895263591115,0.014815066568672682,0.004147879727937656,0.00019084556431698442,-0.005154526290358987,0.007722056152590409,0.00307226505680458,-0.0028248078190491618,-0.007352558155441337,-0.0037719488590064938,0.0035108576302907485,0.0,0.0,-0.015366582635066935,0.0016060163209228441
2021-08-16,0.002389679770457803,-0.017334502547214702,-0.00820062737241878,-0.0045975759708328425,-0.00872521786250942,-0.008591208171897544,-0.007504714164531535,-0.003717069769945417,-0.013911244099990668,0.005547844937213045,-0.003364863123902347,-0.00850519797027532,-0.0069687844539394585,-0.01790623173951384,-0.0015343937919945396,-0.015452814787514528,-0.005933072814278484,-0.01791621026745222,-0.009184181966452385,0.001776213147230877,-0.003629791295665102,-0.006585078383117682,0.0,-0.0021188851406366187,-0.0035906920012730337,-0.0019629099162947476,-0.01501288237533441,-0.003634709042239097,-0.015625455721988975,-0.05372541963069006,-0.017015106412428014,-0.007097199940157819,-0.008073233253901774,-0.0021825695859538584,-0.0029247619481669413,0.0031645329060894455,0.0,-0.019242862502323748,0.0026174222619943593
2021-08-17,-0.007185758890973094,-0.035597796100592674,-0.0048556615001503715,0.0,-0.01669141162425816,-0.009952288964530964,-0.029624650187859546,-0.010606693098585253,-0.006679608127854836,-0.006243412930779368,-0.012208768623034405,-0.04158886447503084,-0.03269644059450615,-0.022240749823737103,-0.02206648685222307,-0.027059092062515416,-0.008311753280746464,0.016086685995923836,-0.010344313821986416,-0.01070491336110437,-0.022803495627100104,-0.012154201358947722,-0.006779619648397406,-0.008229035172015281,-0.010849906716917742,-0.029912285108874274,-0.017804711896944436,-0.007213438624270191,-0.02929622693898221,0.022472918606545617,-0.03169849814015405,-0.014347539240551644,-0.021436280292285385,-0.008631532566998881,-0.011785542615382272,0.0,0.0,-0.01426852993242317,-0.007085743507137991
2021-08-18,0.005991672642781774,-0.0004899374934475309,-0.007327776831000749,0.005743693980386976,-0.004963002781836595,0.0028676860222201623,0.0006463116369042155,-0.004400391647140352,-0.007005660836719593,0.011760649019614676,-0.0005118808274849057,0.006825993650368518,-0.0014461967235153569,0.0,0.0011205357774446603,-0.009185041558565555,-0.01535283638385606,-0.017816309699549514,-0.003951771031233425,0.0071493265188593185,-0.006718830889507937,-0.009149648554345337,-0.01715303790491831,-0.01577462718294832,-0.005469648949676751,0.008064481462713621,0.001709440837900046,-0.00299664346348503,0.0,0.0,-0.004842539011913901,-0.004344675980384747,-0.009116707719682093,-0.005746893259000267,-0.0053492713902000355,0.0,0.0,-0.01530843063694052,-0.01080665284525433
2021-08-19,-0.008398285461545904,-0.0044193523074325955,-0.014818744316049409,-0.006896572412849248,-0.010000064201201413,-0.02408545949961675,-0.018588451975080876,-0.02310318604609661,-0.01816210362649686,-0.005517236088835278,-0.023051062068696785,-0.0072369361462642215,-0.013110029755871227,-0.016194720597038192,-0.006517004055983328,-0.002309389446825507,-0.013201219722135702,0.0038539017017346355,-0.017283088800104558,-0.002674893348683199,-0.010542476942061252,-0.008390914575125074,-0.010434904795784593,-0.015224657975191996,-0.01845064675663991,-0.007052864998619641,-0.01722696006664868,-0.01639890835121782,-0.019100210459022746,-0.02085080483742339,-0.017959668591902987,-0.014620163390380152,-0.021406510082031604,-0.014137937120166526,-0.01199058364205681,0.0,-0.03052445345707983,-0.015123267895355274,0.001255903256156918
2021-08-20,0.006005986553116905,-0.0014774068095028399,0.004468800996956149,0.0,0.0010044958956809528,0.00936314870522294,0.009826507271163997,0.00434268751357715,0.005853530656929803,0.002072659753878789,0.005226406783536417,-0.0024367404209083014,0.005847816942041778,0.0024459910018277105,0.008195367440233496,0.0,0.005827108337500981,0.017748490341469674,0.0070225355926870035,0.0008922300579845952,0.009792965081212683,0.00284801850414078,0.0,0.009281879023319168,0.009267829908910433,-0.0020244387711776694,0.012947994014567383,0.010767782892424986,0.0054943870345377,-0.027939509942784276,0.003289547250513175,0.007336873411397453,0.006876607599795695,0.006722035887219725,0.0024097909999390545,0.0,0.0,0.0035913554726550367,0.00810860389074176
2021-08-23,0.007159795598294178,0.009320499890325039,0.013287289961821467,0.011468259497707644,0.00899556830552054,0.019745754593345956,0.012309722466671454,0.018130122975434454,0.009069187850571127,0.004819257479340727,0.0196152531753818,0.01820113947976217,0.01590777887772224,0.008110361931421981,-0.005043684570230789,0.009205879825414187,0.013996866522834458,0.00791762634614159,0.0007365871284469533,0.007996668327281424,0.005233710822429256,0.012715987818682307,0.0,0.014791684333288337,0.003683362177850411,0.009077303769797382,0.011087467141600875,0.014018629163508241,0.008185810677728804,0.03440152518428337,0.011428557626495922,0.005830884083511778,0.023306266177354498,0.015071155027815588,0.006596549572657647,0.0,0.0,0.003998642393876964,0.008487667984412181
2021-08-24,-0.009557911342167913,0.00875066069092748,0.013837067182290833,-0.009164216150263256,0.007928713161651895,0.019941118837932793,0.005778541180506478,-0.0039477582987758435,0.01609212337464437,-0.004129447908245251,0.012697957065155856,-0.002481407176646284,0.008571561453654168,0.012043527221909062,0.00683103010861897,0.0,0.01755594963693133,0.0056723396423206665,-0.010730978346131811,-0.013363331555442242,0.008908721551432908,0.006171147452148117,-0.0070176802547213145,0.009062096573096595,0.00366975314838905,0.00400801252744376,0.009286769969524848,0.005361869195874099,0.002713678436155161,0.0,0.009693148228661328,0.004350904515839816,0.016321209036901388,-0.0014677878633647776,0.005959476969448138,0.0,0.0,0.015630355659931375,0.0014946188019620721
2021-08-25,-0.004813473229296914,0.0019343966001011885,0.016023459306652554,-0.004613562654061025,0.015671398400550575,-0.0008670175460494694,0.023411334010724063,0.012891142424319412,0.01570058063520281,-0.01318995018989646,0.01079295945812715,0.008384468083057782,0.016925509800474775,0.011900205066506943,-0.0011167165381078786,0.005711027095435736,0.011099344421969576,0.008830978083115127,0.018795393721759056,-0.004494186897147962,0.01394530886201435,0.020403054478033915,-0.0035273502602717476,0.009653300997562666,0.0018297015214900098,0.009950456741099624,0.0,0.009125401578824742,0.032002561249583034,0.008019299607782651,0.02382951654660105,0.0014461773600157647,0.026768004662920234,0.00014701889566897847,0.01005038588577096,-0.00872672558898587,0.0,0.019048173241189556,0.00221765740325088
2021-08-26,0.00361221523881805,-0.010685057291028633,-0.002613461029507511,-0.0011565688663828302,-0.011730381405916116,-0.03073568879636677,-0.016711622717288353,-0.016219475874014306,-0.01016369259789071,-0.002098758276820861,-0.02904371064807614,0.0025971829900084775,-0.014084672990594835,-0.03205409421983815,0.002900873171250715,-0.006857081627777791,-0.0017199417495340538,-0.01579690391737344,-0.015452914149584067,-0.0036101994450417254,-0.005847986997272093,0.00514454555481269,-0.010657233910085618,-0.002404453160141149,-0.009182816847729553,-0.010950880172452482,-0.0050548222190202685,-0.012090119373840856,-0.021220893916996865,-0.004804010860270625,-0.01901785612709316,-0.0028943038392660186,0.005420029658401065,-0.02965735976707992,-0.01600986285521903,0.018160678734418918,0.0,-0.004881127790600329,-0.0058419498276026565
2021-08-27,0.007185758890973169,0.013579353857783178,0.010647437951009283,0.0,0.02140139981556482,0.0004968536741103228,0.009178724740545175,-0.0006353035679404902,0.0075641628706020975,0.009062479525839643,-0.005498044891518815,0.020270917766587078,0.00847460659830943,0.011336178059464899,0.005333213089334226,0.005717706938756713,0.017498244897186148,0.008763858492382278,0.006651911645509941,0.00630915830662633,0.013110130502275205,0.008005267479941602,0.007117486962126793,0.015385690639162862,0.0073531153262396225,0.01687367905240166,0.010919949352387609,0.002678152110175501,0.01066673669464185,-0.0048269457636221985,0.01429723824437047,0.005780327104295482,0.019060359080018872,-0.0006050735771040863,0.010110092387469446,-0.022152714680056272,0.0,0.01537580108917116,0.008769071540452218
2021-08-30,-0.0011940862481914854,-0.015045271063894208,-0.019727518388456617,0.004618966605461715,-0.019436810860571183,-0.008280274993232502,-0.021979021598292996,-0.010379307372458912,-0.018250467623342582,-0.01116536918933364,-0.005268247268336671,-0.014282021982265948,-0.00989411704116295,-0.015416159883032462,0.0018823070988772442,-0.0011410488443676361,-0.014617186446906159,0.0029471417727216687,-0.017462805005617973,0.0,-0.010182010951641115,-0.016137108444510377,-0.0142859959101646,-0.012981237479021527,-0.016620945235150005,-0.005922798879949254,-0.00838937569437667,-0.006612745883136047,-0.021448404027228155,0.0,-0.0207179441657322,-0.013053169181150695,-0.01895233486123195,-0.006377242700524607,-0.013702808948412429,0.0,0.0,-0.0285095408936125,0.0042973241068746
2021-08-31,-0.001195593522266365,-0.009334421651180645,0.002158206760295446,0.0068884999071074735,0.005870824622744658,-0.0030101491397438404,0.01882344033411649,-0.006279738798861619,0.0033431145714295256,0.008385715874457793,-0.004078384592036669,-0.008996787167982308,0.01690187051305388,0.009764134383911934,-0.014932475715688275,-0.03721360024517154,0.004629953929042703,0.0019172941279761361,-0.009036273845821207,0.0,0.00728340033097857,-0.0030587319131141597,0.0,0.0032613545677228142,0.01478770613858981,0.0019779699635627517,-0.006762521408515508,-0.011994593099546206,0.0,0.0,0.01597493631354893,0.0072728420768551055,0.004314698656614725,-0.010873842620065629,-0.0006001633469590918,-0.01612944182746488,0.0,-0.05760816302326046,-0.0013500269158932096
2021-09-01,0.018958175759266713,0.015185240930031894,-0.013504088340504013,0.004566162739111811,0.0,0.010893326668853055,0.025894370055937335,-0.0014547091364243855,-0.008378583555855763,0.01724761216101751,0.0003478004801136253,0.018451089327270288,0.016620938978011368,0.012072606928283805,0.011497514959353642,0.004728132028520414,0.0003625504193251757,0.0068719593413721445,0.008661620631259009,0.016043130819115566,0.017266667863763123,-0.0014385774533703783,0.021353093118395047,-0.0011499073579494025,0.016378955061757777,0.036861660716183846,0.01598692693357176,-0.0016556296615149538,0.016129295652899025,0.0,0.02039274842312879,0.011527433959102057,-0.011256843775557551,0.0019998122448015854,0.005387698262601898,0.0,0.010278834749293642,-0.050487266032584396,0.00031164006095334113
2021-09-02,-0.009434161998900759,0.005333364355311764,0.0009756160088320727,-0.009153348092725553,0.007774605821268348,0.011954635953238783,-0.0009242943312528407,0.009498549631713477,0.0026608170148551004,-0.008931539476359334,0.009343315853347205,0.011494572228827878,-0.0027510591590413306,-0.0040080298934177805,-0.0032236032122790075,0.014051802758490849,0.002028485416148473,-0.007638456766543519,-0.0018764344289556496,-0.007098576264693015,-0.0028571047784637605,0.004622326543037484,0.0,0.004972957346554507,-0.0072463654940309735,0.012305063545907184,0.035264130383457194,0.006993457217505324,-0.0161292956528991,0.00963095662389283,0.0,-0.002869388756905622,0.008886131152224034,0.010700031630208821,-0.0005971654021899309,0.05918899368575121,0.035425281007345176,0.025450098833260305,0.002838605754404257
2021-09-03,0.01528536143271835,0.0028972122973285426,0.0007310095056223272,0.006872949518259729,0.004828476523354205,0.0014722537318596915,-0.01022468489035233,-0.0004808100934560328,-0.004626232364444545,0.005505843968593499,0.0008608945516822678,0.0082053815408163,-0.012474143542241974,0.008796556730981555,0.0044441625552138235,-0.0011634649540668547,-0.007725515848665847,-0.020789712806715745,-0.00037597969246613215,0.007982249082292206,0.0035699864009766605,-0.006063843860170155,0.01745258505050606,-0.0055481938987929965,0.026907493981781917,0.009363315407785209,-0.004037358602617734,0.000677452668931049,-0.010899489113884116,0.0,-0.012500156449743434,0.01991522284339224,0.0021552941745706725,0.0009120338088913439,-0.0005976529525099061,0.015209290419986782,0.0,-0.009015300974964197,-0.0003350872611813474
2021-09-07,0.021928359315033643,-0.004833602603319091,0.0065559799423276655,0.013605714137193891,-0.010653811672552346,-0.004324427529781782,-0.0015583653674812448,-0.009826870424928446,-0.004929932992910286,0.004109557094728025,-0.007340195927696883,-0.00847108182118849,0.0,0.018927963282318685,-0.002997740160208433,-0.008182301828730512,-0.0024100194525357734,0.005984076313395487,-0.013621099697733653,0.008795315496253125,-0.00858976863697365,-0.001756897166790368,0.013745870493564624,-0.0006716416665689864,0.0035334190377586568,-0.0027999902861849577,-0.007308056529505525,-0.006794222623617531,0.005464594341304467,0.0,0.0,0.004216582907537698,-0.03795995351431652,-0.003500231435566298,-0.0005980103551748936,-0.022901851148782754,-0.0263172572944854,0.0031645314090463627,-0.0034013524523203464
2021-09-08,-0.005724154442209436,-0.0038832167529442053,-0.013155014179699574,-0.0033841322938674714,-0.01768208824170048,-0.002959103910519382,-0.014452101665469447,-0.004055504057821941,-0.011074773958406893,-0.004796143583980831,-0.005387903310668363,0.0026547686247305998,-0.009810912815091478,-0.005483770189563141,-0.00624584036109136,-0.010619468796932048,-0.013050219929794467,-0.004940754773247309,-0.006113673098594934,-0.003508918371375515,-0.01084224298910686,-0.004469724998911081,-0.0102916265841938,-0.005872626927515319,0.005277048275603211,-0.00562316191748695,-0.013125753451788619,-0.007232811096230253,-0.016483879922349738,0.0,-0.014252050566206657,0.0014015156271577353,-0.02399106943272562,-0.008880541312014238,-0.007805403750843051,0.009988707182119567,0.0,-0.011119951577204253,-0.001319436813816666
2021-09-09,0.004581896124418518,-0.009284186736910328,0.003671574880969146,0.003384132293867522,0.010842952303485196,0.0011846199159081402,0.0034750115093464505,0.0034075698243774648,0.005978521966269979,0.0006865864892526186,0.009625890902130887,-0.012003423497045768,0.0,-0.0007858563584433816,0.015211529455347697,0.00709190378038234,-0.0010377735566928581,-0.011668338439946926,-0.003840459088998897,-0.005286397124877685,0.003627256543597288,0.004344052079733577,0.013698793995547425,0.0026036047764079868,0.006992994808763265,-0.006600684031352024,-0.004137336605947262,0.006745750968489822,0.005524898546507497,-0.012861998667257825,0.0031846911774134207,0.005586572084261745,0.006620942677147486,0.002611254466375573,-0.004833819799723915,-0.020077912602239296,0.009554213583092566,0.01224793957100734,-0.004616247150002522
2021-09-10,0.004560922241534747,-0.0088757328768172,-0.01625624630839606,0.012311216367152199,-0.012827142965084616,-0.004648163291989774,-0.018138958004512637,-0.0029201191752376092,-0.012711600876926481,0.010242536164831688,-0.004151386439368703,-0.006191118081383516,-0.012757051766031093,0.0,-0.006079105627277982,-0.009467430677875515,-0.002722514868360952,-0.005024033888839456,-0.00038479911700528384,0.011418745949865961,-0.009458194734771238,-0.011562307805890005,0.0033955980292521104,-0.002120584675305071,0.00174078668862305,-0.011417625621677406,0.007434900772012631,-0.003905307384210339,-0.013869865455842166,-0.004866093535605344,-0.001591031007763624,0.0,-0.0037616934871288307,-0.0052292022992939365,0.0018155456749541516,0.0,-0.009554213583092646,-0.0006766594306015358,-0.0077525522862761
2021-09-13,0.009060134292446186,0.005925879315479404,0.016500511385316403,0.018733324175210612,0.026459285139030033,0.008783768550470685,0.02473969419784833,0.006154971078358179,0.013562920163411736,0.009465869026597424,0.006478984916025785,0.005385862284942093,0.014164474832503608,0.030199804283711218,-0.001109402649704677,0.016509930506203727,0.014223887365094515,-0.0033188704792511277,0.013382003215166473,0.0026166810807261355,0.01954454614930838,0.01576209995724474,0.0033840216191453405,0.0074992312566721075,0.01724174767434672,-0.004796548505140112,0.014706116089932435,-0.0011742658106375732,0.030263741604264108,0.0,0.01265839039655682,0.020676091870741937,0.008416060894413071,0.0004623754747184006,0.011421688230787793,0.0,0.008497069112822693,0.03174875267633415,0.002273900346369644
2021-09-14,-0.013621056533980947,-0.0093990062228177,-0.0272361610346655,-0.016510979148092388,-0.026459285139030113,-0.012557696650846235,-0.015151865146247638,-0.011040918790475278,-0.0249833607303412,-0.02590462762197874,-0.011692141367855445,-0.006736857582189661,-0.025642470808292496,-0.020031443202705262,-0.0017771808172736344,-0.0176996963198556,-0.013703536283715992,-0.014870519425487203,-0.02655536322786625,-0.01934980147766329,-0.008639242511795828,-0.017606650758085075,-0.003384021619145339,-0.0241398730976138,-0.0051413906821771846,-0.005785723686183735,-0.005693212715992015,-0.008457743125594115,-0.013642870331121278,0.017728092202863206,-0.017446822365572632,-0.008219208168923844,-0.019786795978184352,-0.0054090237007360965,-0.009609630778819036,0.027694123622587823,0.0,0.006317624670331515,-0.005763213966258604
2021-09-15,-0.005730715422541774,0.011857903070637573,0.007502011562207078,-0.0011106296868003158,0.00791313849001444,0.011181030878401018,0.01859193372310961,0.012976489268755477,0.023990190910119533,0.007567982822268317,0.017187502894200814,0.010623446428135369,0.007189323992679972,0.014677606152189044,0.004548383147844887,-0.018018469998152677,-0.004319480277420785,-0.005820741223229887,0.004280968287859313,0.0035461304013620657,-0.002171547753629152,0.006915609387784965,0.010118072126870381,0.011027392646982112,0.013652178935032509,0.006747013324767248,0.0032572840932299533,0.013245088403953517,0.00820797555854171,0.0,0.004788431969015716,0.00548701712637761,0.015473968091811523,0.012933108270253535,0.008413383125295736,0.0,0.0,0.012730439581423766,0.008438294222079725
2021-09-16,-0.008078516570393785,-0.003936970195266918,0.007693374558902453,-0.010050438984469685,0.009803869741215478,-0.0004921518806134305,0.0031173010812208645,-0.002420344134591018,-0.006407919979079987,-0.0061877947892167015,-0.0005139343509867361,0.0006686467114355196,-0.001433858046231163,0.0061162404129189605,-0.01438099704106711,0.008449037758433931,-0.013197781058799913,0.016960818932013923,-0.01014829933345238,-0.01067622266696621,0.010093624240345008,-0.00044279088456149657,-0.006734050507724991,-0.005547422609331505,-0.005097878315706785,-0.008683204919688606,0.022508840454242892,-0.004102021518399002,0.00814122908318035,0.009539085402795506,-0.004788431969015815,-0.005487017126377597,-0.009944717117205595,0.0007647350164991557,0.0017939006060331574,-0.017604918202468036,0.0,-0.00774864995833075,-0.0015523447127638308
2021-09-17,-0.004645678109953455,-0.013903189245686667,0.001235523585961379,-0.012422445661453101,-0.011776430572372886,-0.012780537009332557,-0.01663311736076501,-0.009087749346327672,-0.0005715107092516515,-0.006226228940877701,-0.01920301728315719,-0.0048239565964136154,-0.02469258712925833,-0.01613561417461743,-0.0032614885643452167,-0.0048191976696912355,-0.013246518441398647,-0.009656737845451905,0.010148299333452342,-0.008984736525993036,-0.01663680438858731,-0.0025970424845317827,-0.003384021619145339,-0.00705113241615028,-0.005123742850294142,-0.018582240686321055,0.007128904443206887,-0.020366523870307917,-0.03297007591486484,0.0,-0.016129443863767252,-0.009675292728675313,-0.025951181828444147,-0.011839891784197119,-0.021129745204808686,-0.03217212713484329,0.0,0.0040971230236174295,-0.0091526302757993
