Date,ABN.AS,ACGBY,ANZGY,BAC,BACHY,BCS,BK,BMO,BNPQY,BNS,C,CICHY,CM,CMWAY,CRARY,DB,DBSDY,DNKEY,GS,HDB,HSBC,IDCBY,ING,JPM,MFG,MS,MUFG,NABZY,NRDBY,RY,SAN,SCBFF,SCGLY,SMFG,STT,TD,UBS,UNCFF,WEBNF,WFC
2019-01-31,-0.014171622337424425,0.005924839863057905,-0.020147698327697014,-0.020855891213883544,0.007802409270614263,-0.014251869597355922,,-0.003805063978083741,-0.03168238722100221,0.004929579164837664,0.0037299774282400435,0.007799678522764916,0.001534240872684075,-0.019033641081448994,-0.02094327024553683,-0.045137044871436625,-0.00433460101487433,-0.02254527739669218,-0.022323601591413476,0.025573731233305162,-0.008273377444399934,0.0045470398935533955,-0.02166774589974731,-0.008753701714935844,-0.03105847125342785,-0.011517426499496122,0.001860398058870506,-0.013652089689059198,-0.003262817319796677,0.0013135017313176459,-0.012578791585925855,0.0,-0.03310003231976527,0.0013450323846807928,-0.0016911899075256777,0.004092646160406405,-0.018349313073046523,0.0,0.0,-0.014815007685376604
2019-02-01,-0.012508902529359087,-0.009326161628500456,-0.0038579864003072894,-0.003166293861444265,-0.01303792196163791,-0.010824081884762632,,0.0020477602583297855,-0.006373635922308124,-0.009351702940968872,-0.005325844491415714,-0.01003926184753925,0.002826845219484193,-0.00609686948207898,-0.010638376179809205,-0.003384005989731577,-0.0036501726088210566,0.04666791331233172,-0.007451743496087417,0.00851582650936502,-0.010019289340459033,-0.009114747137213313,-0.003375366729757371,0.003664484343681703,-0.009508695253084818,-0.011412462683828051,-0.02446038020866921,-0.00920604926290415,-0.0032733015754544408,0.004714840908261628,-0.017021806451445094,-0.003638589235290051,-0.029270272642656112,-0.024490969879696897,0.0038008916762048107,0.0012426494625218023,-0.006968638825732775,-0.07537810078516213,-0.03013634405427144,0.0
2019-02-04,-0.017874626091313534,-0.009413888321951773,0.018600372461651388,0.017464405512170607,0.002621074103948106,0.004825148172252065,,0.005574530511725275,-0.018064871188395625,0.004245841763760464,0.006106920719542898,-0.003931312772268417,-0.0014123920209181315,0.01488186358672463,-0.01617282530996397,-0.005665816333933318,0.008403228897228754,-0.012512983080452242,0.005985824694013826,0.0,0.006214410672930486,-0.003931882029926587,-0.0067857308529967325,0.0035558798315721554,0.0,0.015187931260671727,0.011363834615368272,0.013777562428274917,0.0010923896409845847,0.0024791300325074975,-0.0021479329667925414,0.004848760749175083,-0.025063983549274978,0.00275098176207955,-0.0009838060544503091,0.004071187135367223,-0.003112709668944804,-0.02705308627101023,0.0,0.003062284031506421
2019-02-05,0.01460585615231091,0.01535878591850212,0.053810143325175544,-0.0034682959497069283,0.01644340392971721,0.003603438701255973,,0.004059703173016704,0.024861934323573302,0.002292089166873173,-0.0039105713094516655,0.015079852107688783,0.005871116030532625,0.022675922574634234,0.019731683566960076,0.011299460082320556,0.014675554458191629,0.009399551004481619,0.0014659188020735615,0.007843146802098216,0.008777128258144024,0.00915049200378223,0.016040835673290402,-0.0044223983550738385,0.0,-0.00023533114397170638,-0.0037736469813605075,0.03142787605288367,0.003269635780980886,0.00481058343995158,0.012820632811164403,-0.02572113160268106,0.0050632828324440205,-0.005509690819933291,-0.002675657822045363,0.002822275357843293,0.014700435000047071,0.0,0.08261098072595381,0.004271315868967734
2019-02-06,0.022202575813813397,-0.0059448975965502564,-0.030242115179817803,-0.0017387488594022135,-0.012089940082451942,0.0,,-0.005416303941947063,0.005909598438183198,-0.004058983210453722,0.0012531582873165806,-0.010027985688862472,-0.004576579402577066,-0.01724854307516712,0.017605979614662308,0.005602333998190676,-0.009112129069803332,-0.007303094766249089,-0.007044746913041128,0.004198093973420651,-0.0056847622916559115,-0.008493932075805134,0.050623122372172875,-0.00048179384125162375,0.003179594306312621,-0.0016502260150039127,0.0,-0.02801315157559682,0.005426007431478965,-0.0036384414000204764,-0.002125484730145872,0.02813635797585958,0.006711519453776493,0.0013802366767466671,-0.009493757787365869,-0.0028222753578431917,-0.0023069245939472357,0.0,-0.024822926166015696,-0.0010155597574899589
2019-02-07,-0.017536199926350103,-0.0128591548929528,0.002115418688549069,-0.017202684694048856,-0.009602791164514967,-0.02304524033342457,,-0.0069488795768069146,-0.022559074321730727,-0.005319293261899017,-0.01704862104896153,-0.014096708961174672,-0.018878433634951456,0.010002109083681921,-0.024736190763730043,-0.0681951789695992,-0.006540287930712787,-0.024378754059727052,-0.018219980478077036,0.0032859069095760025,-0.006672872145979016,-0.013875342791696,-0.016051638664852142,-0.013196478183760123,-0.012779824300812696,-0.02146533663134165,-0.011406946189758897,-0.028820246929044325,-0.01856958385972823,-0.006923172577436332,-0.0302398854662939,-0.01703220910430525,-0.06744136526487389,-0.019499139450905187,-0.00685686688526674,-0.009406482758295536,-0.017081063288951096,0.0516588951339545,0.0,-0.02343352882317368
2019-02-08,-0.011707060554312792,-0.007795790673535026,0.006318954756929613,0.0017690536226420191,0.0,-0.0024569140064330704,,-0.0010944857875067253,-0.025284658961982957,-0.00213556605750663,-0.012818535225561785,-0.002843327386841167,0.0027530236419629848,0.01236354914468211,-0.03643397146849553,-0.020544492151907585,0.0008374523968269641,-0.02169259616392963,-0.007277590634293764,-0.002986816510037128,-0.0016754965719601228,0.005308541405007696,-0.013029586728814546,-0.010012868254054704,-0.016207765973293542,-0.016284327974837705,-0.007677500032955709,0.01739170349938994,-0.005527889378317269,-0.00301917922412001,-0.006600623340398611,-0.017326926025021748,-0.029040042198121133,-0.0070572725226045255,-0.011534409654356806,0.0035597796720021535,-0.007072689239935343,0.0,0.0,-0.008983525996501138
2019-02-11,0.016814968709252802,0.0034723951327254306,-0.014807094899285009,0.004232842789438977,-0.004395709228161483,-0.009888777478022978,,-0.002466679960562437,0.009666245062280157,-0.002675911859595468,-0.006471496765685286,0.00567859317938963,-0.003952504600573374,-0.01140689021942684,-0.003717393630440791,0.015748360175780917,-0.0020946555134183434,-0.0032950139706081306,-0.0017756210566159424,0.002589089372253805,-0.0016777469354144036,-0.003978813953508535,0.004906280827122819,-0.004746599501993328,0.009756165047589088,-0.014811190192100967,0.0038461179992266233,-0.011560744432077903,-0.00890888006201795,-0.00725750554192804,-0.0022099033846391873,0.007462685616009683,0.0018398592958423646,0.0014154729054813243,-0.002468263596151265,-0.0116168037162465,0.0007881752350622048,0.00864307233287802,0.0,0.0
2019-02-12,0.014256350578773455,0.006047547641725609,0.007430916740889703,0.009807561388763852,0.00527246445822398,0.009888777478023011,,0.014034044582731194,0.015188063693478424,0.006587688471086478,0.017058675745005906,0.0005660533935839615,0.017487099843012888,0.0005733826663856309,0.02573680554490369,0.026098798557939347,0.012363975600992479,0.021763674981089904,0.016380976019222955,0.014219609667863876,0.010026115653353432,0.0046403785904132345,0.008123305901691873,0.01690617077093784,0.006451600925704307,0.023107963906505186,0.019011975204848458,-0.0011633500828944978,0.01553859079750992,0.007651749093213028,0.004414933862982342,0.006176653961159246,0.01459880380491334,0.015438895644570268,0.010412480357804734,0.012682528250529911,0.010192299748314987,0.03633687309458658,0.0,0.028957343363782046
2019-02-13,-0.0803092566189718,0.00943002843178163,-0.0015879705626309407,0.00034842903527528923,-0.0008767552300625734,-0.0036968415136241933,,-0.00013545175227555996,0.0042973053372782465,-0.001065268577406186,0.005886565140962135,0.0005657331584012573,-0.0040177750068923265,-0.004981145901228753,-0.0018165268076542097,0.0,0.013847968075979957,-0.009735073612552079,0.0010277107215098898,-0.005900297970688722,0.005448653615873707,-0.0019861124245506255,-0.003241336611616514,0.004764515036924049,0.0,0.0009714031060848923,-0.009460757403708253,-0.002331159414908861,-0.004414986215768436,-0.0002628336092621567,-0.002205030478343055,0.002460194925063346,-0.01276238376051166,0.0013917626423022797,-0.00028801771452437744,0.002127498267099578,0.006995624840260039,0.012371361406621697,0.0,-0.0006116426256798365
2019-02-14,-0.010444966767422726,-0.005132713867518242,-0.005310362980055628,-0.01086024798517906,0.0017528876897812697,-0.006191935964398817,,-0.007470343980325283,-0.02079808224360145,-0.006237300258768264,-0.009883730481117356,-0.0022649466306387824,-0.002608079421438165,-0.014313395521291794,-0.005469684184521727,-0.023697722814518346,0.00027240196591948624,-0.0054496558171068,-0.011156565318740043,-0.011506836394278666,0.0009443075876072617,-0.0013263045416495975,-0.010608158480721913,-0.006520681543452344,0.0,-0.01147619497396235,-0.007633741203702319,-0.0023364495695085124,-0.010005669573279533,-0.0036877319169021923,-0.0022099033846391873,-0.01734887433393603,-0.016651448945343265,-0.008379920679061823,-0.01201586245038056,-0.005149652952571587,-0.01797609982363711,0.0,-0.026552872716242987,-0.010252313369875114
2019-02-15,0.024204832407473308,0.003424757977155765,0.02575690178435093,0.025044976041001633,-0.01322195022197144,0.01724171149551828,,0.010442772048427681,0.04075205665797997,0.00942980621591849,0.02920706779125213,-0.006255299865808967,0.0133251663068369,0.01911204062351272,0.04818063724217779,0.053688441121793606,0.0001361325523788633,0.02162257982252138,0.030537382468660924,-0.0004989698172312368,0.010097623824200107,-0.007994561556142686,0.02511273183313164,0.030102820276356572,0.01594942308940251,0.030712336445117748,0.013320851626050019,0.015090283761500442,0.024283776555476963,0.01050042101354037,0.026202004973325328,0.02591149760226745,0.022141281390991103,0.018068673841324663,0.028712764014148878,0.013088700433577492,0.021069842042399853,0.012220077586455184,0.0,0.014323667451447688
2019-02-18,0.014053762975914295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-19,0.005758322937973837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-20,-0.008167501569298753,0.003389723060867987,0.0,0.009565993951025455,0.00789142045391804,0.010784797462202747,,0.011101664206874948,0.0082917682939904,0.013326325196704474,0.004030414603967681,-0.0017060688320788453,0.01172030994325112,0.001554141335640061,0.011794620731511133,0.014986002826145732,-0.0028070400963792295,-0.0020832706192158035,-0.00035230081138400404,0.013233243504174135,0.014584594995036209,0.0006625451932192979,0.006339207285881804,0.00483712397501218,-0.003169598788589779,0.006148275161039767,-0.0018745398880404263,-0.003422669223147057,-0.01832931867817085,0.012250979135790792,0.006389928789911323,0.012422553198220701,0.00528645197903478,0.0013615134451740517,0.012116443433734567,0.010942333195406625,-0.036252961126278724,0.0,0.0,0.008669873096301557
2019-02-21,-0.01850085061351316,0.005904917889960422,0.0045882721726925755,-0.004088233156700726,-0.00789142045391816,-0.0023866230676391526,,-0.009220478097142425,-0.02975272717115265,-0.005414392119823147,-0.004962751107529763,-0.00170889282401475,-0.005320973558587748,0.004454167794476041,-0.015189997572263188,-0.00919558245610912,-0.02315475546374216,-0.05244653856718038,-0.01134317303325353,0.004305922381884862,-0.006594131383870134,-0.0013254255135733092,-0.019944846554946858,-0.002083521690040508,-0.00636933068883745,-0.010903206328228212,-0.00753301039919477,-0.003434270340384743,-0.0547930197054673,-0.00927085520569014,-0.01067269984437189,-0.016179688332259145,-0.01594382411742549,-0.010944022899213847,-0.0008307560963225072,-0.0019019672115136235,-0.010488430436560503,0.018452098092824866,0.03930526647191112,-0.005031440128037556
2019-02-22,0.008806280796190847,0.01253665861489219,0.012636037909529683,-0.007195600316010027,0.0017590547981058803,-0.025409804442847825,,0.008554965566684915,0.012679686115098957,0.0043687055781501715,-0.002802466443932483,0.007949996548333718,0.007855667649982636,0.01610163701922888,0.008467296825407913,-0.001155391904476179,0.009272125687631777,0.002195498343159202,-0.0018350348816188282,0.0015973385661960091,-0.0024532934261550566,0.006609319251392987,0.013605639269065039,-0.004466298666770495,-0.003200110011239441,-0.004059704911496493,-0.0037879413518357758,0.006856939563531848,0.013698951248425835,0.001163439290908312,0.004282771054460657,0.009987735850043861,0.014184815432847326,0.0,0.003043182287510413,0.003972739324976803,0.0008108447384497698,0.0,0.0,-0.01095572906526332
2019-02-25,0.008729557635653895,0.015657467329792153,0.004510234357708474,0.006512431100736507,0.04215693496162983,0.013390494464164685,,0.0018617427533876255,0.018311005216127624,-0.002968762919696261,0.006061924528674269,0.027888055447239414,0.0003450724708104977,0.004364112673630451,0.016722830721796447,0.01377762580772973,0.01321316578129574,0.0313030962837523,0.013430098752248576,0.01613019122443318,-0.0029522422330063368,0.034955267326542874,0.011067235274838667,0.01042163351051541,0.003200110011239585,0.009525997787401022,-0.0018991690705119123,0.005678949122703267,0.007905324831119918,0.002581027296364085,0.01273903539698454,0.0037197977249000492,0.027779684748698887,-0.004135076955106464,0.000966482706969263,0.0008615428850184792,0.009677585698110868,0.02589413858115302,0.0,0.01297106376994646
2019-02-26,-0.006783034334033569,-0.01316888600318457,-0.0005004347831186618,0.0006831692152736171,-0.005067691300406753,0.044924858261790115,,0.024021605340702763,0.008213625324075902,-0.02964078256689645,-0.006373769477537725,-0.005515720677703398,-0.007041441274927225,0.00018905406751667497,0.009901182819063723,0.01695912186763227,-0.0005357181459277105,0.010570769737647976,0.0012578651289211812,-0.01036050854650256,0.004179326276642925,-0.013448905839006377,0.014051989075233678,-0.007663495005433352,0.0,0.005200796016437152,-0.0038096847008737915,0.002262140737416044,-0.005640131105740173,0.004500797861307266,0.002107504717686467,0.0012369776942006971,-0.010327414831668491,-0.002766340591554092,0.0024807135742597446,0.003953795580541383,0.011966448964316029,0.010785782995178914,0.0,-0.0014103544809477722
2019-02-27,0.013040568894900512,-0.010828980110387949,-0.004512148209727961,0.008160362290279392,-0.01966695701840629,0.030736597560938977,,0.01506123092869235,0.02384438077271825,-0.0036093822740078225,0.004357386412322972,-0.010005510381862866,0.010257458766110698,-0.0026534628031905936,0.0259333905950106,0.021076709505858608,-0.004971275870651785,0.03715616052830682,1.8234323076566524e-07,-0.00477258868284813,0.009036865239930003,-0.00841703983702812,0.016147935895003584,-0.0012357449473323913,-0.006410493611975168,0.003530746790509851,-0.0019101510665374226,0.0022572617914138216,0.02788792622136503,0.006776911877524693,0.008386005703209793,-0.009938036303402127,0.037355982028559234,-0.0027738751820146706,-0.002895120431716903,0.007690140692023175,0.0031670291429100753,0.0,0.0,0.006231859239670706
